44294.63611,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44300.76389,,Media,3-Medio,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE
,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44295.59444,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
44298.69861,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
44295.57986,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
44294.72708,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
,,Baja,4-Baja,MANTENIMIENTO IB.COM,SOFTWARE FAILURE
44294.65694,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
44300.53472,,Media,3-Medio,MANTENIMIENTO IB.COM,SOFTWARE FAILURE
44300.57292,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE
44294.66736,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.66806,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.675,,Baja,4-Baja,Mantenimiento Pasaje,SOFTWARE FAILURE
44294.69583,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.70694,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.70764,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.70903,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.36042,,Media,3-Medio,Mantenimiento Cargo,SOFTWARE FAILURE
44294.72431,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
,,Media,3-Medio,MANTENIMIENTO IB.COM,ACCESS FAILURE
44294.73264,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.72917,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
,,Baja,4-Baja,MANTENIMIENTO IB.COM,SOFTWARE FAILURE
44294.73056,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.75208,,Baja,4-Baja,Mantenimiento Pasaje,SOFTWARE FAILURE
44309.55,,Baja,4-Baja,Mantenimiento Financiero,SOFTWARE FAILURE
44295.46944,,Baja,4-Baja,Mantenimiento Herramientas IT & DBAs,ACCESS FAILURE
44295.77222,,Alta,2-Alta,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44294.74514,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.74653,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.79653,,Baja,4-Baja,Mantenimiento Financiero,SOFTWARE FAILURE
44294.85972,,Media,3-Medio,Unidad Seguridad Informática,ACCESS FAILURE
44294.76528,,Baja,4-Baja,Unidad Seguridad Informática,SECURITY ISSUE.CYBERATTACKS
44295.37917,,Baja,4-Baja,Mantenimiento Pasaje,SOFTWARE FAILURE
44294.72847,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
44300.57847,,Baja,4-Baja,Mantenimiento Financiero,SOFTWARE FAILURE
44294.73472,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.74444,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.46389,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE
44294.74306,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.74514,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.74514,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.74931,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.75,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.76806,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.77569,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44300.6875,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
44298.45139,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
44294.78611,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.79097,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.8,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.80486,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.82431,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44296.94583,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,TELEPHONY FAILURE
44295.46597,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
44295.46806,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE
44300.50486,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
44294.92569,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
44295.90278,,Media,3-Medio,Unidad Seguridad Informática,SOFTWARE FAILURE
44306.18542,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44295.46944,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE
44298.38056,,Baja,4-Baja,Mantenimiento Operaciones,SOFTWARE FAILURE
44295.08611,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.39861,,Media,3-Medio,Unidad de Operaciones Ordenadores,ACCESS FAILURE
44295.11806,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.41111,,Media,2-Alta,Mantenimiento Herramientas IT & DBAs,ACCESS FAILURE
44295.67778,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44295.68958,,Baja,4-Baja,Unidad de Operaciones Ordenadores,PROCESS FAILURE
44295.25556,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
44298.51667,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,ACCESS FAILURE
44295.29097,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
44295.29583,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.40625,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,PRINTING FAILURE
44295.30694,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44298.58889,,Baja,4-Baja,Mantenimiento Dir. Técnica,SOFTWARE FAILURE
44295.52917,,Media,2-Alta,Unidad de Instalaciones y Telecomunicaciones,PRINTING FAILURE
44295.35556,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
44295.36806,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44301.42361,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44295.35972,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.36111,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44299.47292,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
,,Media,3-Medio,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE
44301.39722,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,DATA ISSUE
44295.37431,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.74583,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.74722,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
,,Media,3-Medio,Mantenimiento Pasaje,ACCESS FAILURE
44294.76597,,Baja,4-Baja,Unidad Seguridad Informática,SECURITY ISSUE.CYBERATTACKS
44294.74722,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44298.45278,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
44298.35625,,Baja,4-Baja,Mantenimiento Herramientas IT & DBAs,ACCESS FAILURE
44294.75347,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
,,Media,3-Medio,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE
44294.76042,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44298.94931,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
,,Media,3-Medio,Mantenimiento Cargo,ACCESS FAILURE
44295.59097,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
44294.76389,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.76667,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44305.80625,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,DATA ISSUE
44294.78333,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.48333,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
44295.32639,,Media,3-Medio,Mantenimiento Corporativa y RRHH,DATA ISSUE
44294.77778,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44301.69514,,Baja,4-Baja,Mantenimiento Dir. Técnica,SOFTWARE FAILURE
44298.45347,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
44294.78681,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.82153,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.78542,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.79097,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.78889,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.79583,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.57361,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
44294.80694,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.79792,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.81806,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.84861,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.30278,,Baja,4-Baja,Mantenimiento Dir. Técnica,ACCESS FAILURE
44298.51875,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44294.82917,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.37917,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,TELEPHONY FAILURE
44294.85208,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.85278,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.90139,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.90764,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.91667,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.93542,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.59097,,Media,2-Alta,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44294.94861,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44294.96181,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44305.82361,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,DATA ISSUE
44295.70694,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,DATA ISSUE
44295.00278,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
,,Baja,4-Baja,Unidad de Operaciones Ordenadores,ACCESS FAILURE
44295.39236,,Media,3-Medio,Unidad de Operaciones Ordenadores,ACCESS FAILURE
44295.08194,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.11667,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,TELEPHONY FAILURE
44295.39653,,Media,3-Medio,Unidad de Operaciones Ordenadores,ACCESS FAILURE
,,Media,3-Medio,Mantenimiento Comercial y CRM,SOFTWARE FAILURE
44295.22361,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE
44295.22986,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.25486,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.65347,,Alta,2-Alta,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE
44295.25972,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44300.48819,,Media,2-Alta,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44298.6875,,Baja,4-Baja,Unidad de Operaciones Ordenadores,DEFAULT
,,Media,3-Medio,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE
44298.72986,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,DATA ISSUE
44295.34375,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.32708,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.34167,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.34653,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.35347,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
44295.37778,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
,,Baja,4-Baja,Unidad de Operaciones Ordenadores,ACCESS FAILURE
44301.45139,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44295.63125,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44295.41042,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44299.625,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44295.41597,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44299.53542,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44295.6,,Alta,2-Alta,Unidad Control del Servicio,TELEPHONY FAILURE
44295.41042,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44298.70972,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
44298.75486,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
44295.42014,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.425,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44299.65208,,Media,3-Medio,Mantenimiento Operaciones,SOFTWARE FAILURE
44308.72778,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
44295.42361,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,DATA ISSUE
44295.43333,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.43333,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44298.38264,,Baja,4-Baja,Mantenimiento Herramientas IT & DBAs,SOFTWARE FAILURE
44298.47014,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE
44295.59514,,Baja,4-Baja,Mantenimiento Pasaje,COMMUNICATIONS FAILURE
44295.46111,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.57014,,Baja,4-Baja,Mantenimiento BI,SOFTWARE FAILURE
44295.57986,,Media,3-Medio,Mantenimiento BI,PERFORMANCE ISSUE
44298.36528,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,COMMUNICATIONS FAILURE
44295.57986,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44295.46319,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.46181,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44315.58056,,Media,3-Medio,Unidad Seguridad Informática,SECURITY ISSUE
44301.70833,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44295.46944,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.49167,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
44295.47986,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.70625,,Media,3-Medio,Mantenimiento Corporativa y RRHH,DATA ISSUE
44298.48611,,Media,3-Medio,Unidad de Operaciones Ordenadores,DEFAULT
44295.49444,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.50625,,Baja,4-Baja,Unidad de Operaciones Ordenadores,ACCESS FAILURE
44295.49444,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.51667,,Baja,4-Baja,Mantenimiento Pasaje,SOFTWARE FAILURE
44295.49514,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44300.75278,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,DATA ISSUE
,,Media,3-Medio,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE
44295.51111,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
,,Baja,4-Baja,Mantenimiento Pasaje,SOFTWARE FAILURE
44295.54653,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.71181,,Media,2-Alta,Mantenimiento Pasaje,SOFTWARE FAILURE
44295.5625,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,PRINTING FAILURE
44295.52222,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
44295.725,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44298.60764,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,ACCESS FAILURE
44295.54861,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.53819,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.77431,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
44295.64792,,Alta,2-Alta,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE
44295.46806,,Baja,4-Baja,Mantenimiento Herramientas IT & DBAs,SOFTWARE FAILURE
44295.64375,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44305.82847,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,DATA ISSUE
44305.34722,,Baja,4-Baja,Mantenimiento Financiero,PROCESS FAILURE
44295.47153,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE
44295.42917,,Baja,4-Baja,Unidad de Operaciones Ordenadores,ACCESS FAILURE
44295.46736,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.56458,,Baja,4-Baja,Mantenimiento Pasaje,DEFAULT
44295.42708,,Baja,4-Baja,Mantenimiento Pasaje,SOFTWARE WARNING
44302.46806,,Media,3-Medio,Mantenimiento Cargo,SOFTWARE FAILURE
44295.62361,,Baja,4-Baja,Mantenimiento Financiero,ACCESS FAILURE
44300.50694,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE
44295.42569,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.46597,,Baja,4-Baja,Mantenimiento Pasaje,COMMUNICATIONS FAILURE
44295.45069,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.52986,,Media,3-Medio,Mantenimiento Dir. Técnica,SOFTWARE FAILURE
44295.4625,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.46667,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.48472,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44298.75694,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
44295.47778,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.53681,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44295.67292,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE
44295.48681,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.52014,,Baja,4-Baja,Mantenimiento Pasaje,SOFTWARE FAILURE
44295.48819,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.62917,,Baja,4-Baja,Mantenimiento Herramientas IT & DBAs,SOFTWARE FAILURE
44295.51528,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
44295.49722,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.52292,,Baja,4-Baja,Mantenimiento Pasaje,SOFTWARE FAILURE
44295.52014,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44300.46389,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,DATA ISSUE
44295.51528,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.54028,,Baja,4-Baja,Unidad de Operaciones Ordenadores,ACCESS FAILURE
44295.52292,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.53056,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44305.20208,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44295.54583,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44301.61319,,Media,3-Medio,Mantenimiento Comercial y CRM,SOFTWARE FAILURE
44308.19167,,Media,2-Alta,Unidad de Instalaciones y Telecomunicaciones,PRINTING FAILURE
44299.51319,,Baja,4-Baja,Mantenimiento Dir. Técnica,SOFTWARE FAILURE
44295.5625,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44299.69028,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,DATA ISSUE
44307.65,,Media,3-Medio,Mantenimiento Comercial y CRM,DATA ISSUE
44295.67361,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
44295.56806,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44299.45625,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44306.35278,,Media,3-Medio,Mantenimiento Aeropuertos,SOFTWARE FAILURE
44316.45556,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
,,Baja,4-Baja,Mantenimiento Cargo,SOFTWARE FAILURE
44298.69097,,Media,3-Medio,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE
44298.72292,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44295.59653,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
,,Baja,4-Baja,MANTENIMIENTO IB.COM,SOFTWARE FAILURE
44295.61042,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.62569,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44300.34931,,Media,3-Medio,Mantenimiento Herramientas IT & DBAs,SOFTWARE FAILURE
44299.53611,,Baja,4-Baja,Mantenimiento Operaciones,ACCESS FAILURE
44295.64931,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.65347,,Baja,4-Baja,Mantenimiento Operaciones,SOFTWARE FAILURE
44295.62153,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.87361,,Alta,2-Alta,Unidad de Instalaciones y Telecomunicaciones,PROCESS FAILURE
44295.65417,,Baja,4-Baja,Unidad de Operaciones Ordenadores,ACCESS FAILURE
44295.73611,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44300.50833,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE
44298.12986,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44302.65833,,Media,2-Alta,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE
44295.70972,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44297.74444,,Alta,2-Alta,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
44295.55972,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44300.49444,,Media,3-Medio,Mantenimiento Comercial y CRM,SOFTWARE FAILURE
44295.60208,,Baja,4-Baja,Mantenimiento Pasaje,SOFTWARE FAILURE
44295.55694,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.57986,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.575,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44301.50625,,Baja,4-Baja,Mantenimiento Pasaje,DEFAULT
44295.575,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE
44295.57778,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE
44298.70208,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
,,Baja,4-Baja,MANTENIMIENTO IB.COM,SOFTWARE FAILURE
44301.67431,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE
44302.56736,,Baja,4-Baja,Mantenimiento COBOL,ACCESS FAILURE
44295.64097,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
44295.60069,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44301.20972,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
44300.54375,,Media,2-Alta,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
44301.56875,,Baja,4-Baja,Mantenimiento Dir. Técnica,SOFTWARE FAILURE
44298.55486,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
44308.40347,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,DATA ISSUE
44295.63264,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44305.3875,,Baja,4-Baja,Unidad Control del Servicio,SOFTWARE FAILURE
44295.64097,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.68056,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44298.44722,,Baja,4-Baja,Mantenimiento Financiero,SOFTWARE FAILURE
44295.64792,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44296.57569,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
44295.69097,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44302.67292,,Media,3-Medio,Unidad Control del Servicio,COMMUNICATIONS FAILURE
44295.66528,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
44295.77361,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44300.51389,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE
44298.54792,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,HARDWARE FAILURE
,,Media,3-Medio,Unidad de Operaciones Ordenadores,COMMUNICATIONS FAILURE
44295.70347,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
,,Media,3-Medio,Unidad de Operaciones Ordenadores,DEFAULT
44298.31736,,Media,3-Medio,Mantenimiento Pasaje,COMMUNICATIONS FAILURE
44295.89583,,Alta,2-Alta,Mantenimiento Cargo,ACCESS FAILURE
44295.72569,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
44295.71111,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44299.52361,,Media,3-Medio,Unidad de Operaciones Ordenadores,SECURITY ISSUE
44305.28056,,Media,3-Medio,Mantenimiento Cargo,SOFTWARE FAILURE
44308.71944,,Media,3-Medio,Mantenimiento Operaciones,SOFTWARE FAILURE
44295.74444,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.72639,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
44295.72708,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
,,Baja,4-Baja,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE
