09/04/2021 14:02,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
09/04/2021 8:09,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
06/04/2021 18:05,,Media,3-Medio,Mantenimiento Pasaje,PROCESS FAILURE
06/04/2021 19:55,,Alta,2-Alta,MANTENIMIENTO IB.COM,ACCESS FAILURE
06/04/2021 17:39,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 17:59,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 18:09,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 18:06,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 17:53,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
08/04/2021 13:12,,Media,3-Medio,Unidad Seguridad Informática,SOFTWARE FAILURE
06/04/2021 18:14,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 18:03,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 18:11,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 9:43,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
14/04/2021 12:04,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE
06/04/2021 18:54,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 17:53,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
06/04/2021 18:06,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 18:10,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 18:08,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 18:58,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 16:54,,Baja,4-Baja,Mantenimiento Herramientas IT & DBAs,ACCESS FAILURE
06/04/2021 18:19,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 18:22,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 18:34,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
08/04/2021 12:33,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
07/04/2021 9:14,,Media,3-Medio,Mantenimiento Cargo,SOFTWARE FAILURE
06/04/2021 18:32,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 16:24,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
06/04/2021 19:33,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 19:11,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
06/04/2021 19:06,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
14/04/2021 2:34,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,HARDWARE FAILURE
06/04/2021 19:57,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 20:54,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 21:04,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 21:00,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 22:45,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 22:41,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 22:46,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 2:09,,Media,3-Medio,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 0:56,,Media,3-Medio,Mantenimiento Pasaje,PERFORMANCE ISSUE
06/04/2021 23:39,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
06/04/2021 23:57,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 15:30,,Media,3-Medio,Unidad de Operaciones Ordenadores,ACCESS FAILURE
,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
07/04/2021 3:51,,Media,2-Alta,Unidad de Instalaciones y Telecomunicaciones,COMMUNICATIONS FAILURE
13/04/2021 9:48,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
07/04/2021 1:28,,Media,3-Medio,Mantenimiento Pasaje,PERFORMANCE ISSUE
,,Media,3-Medio,Unidad de Operaciones Ordenadores,COMMUNICATIONS FAILURE
07/04/2021 10:35,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,COMMUNICATIONS FAILURE
09/04/2021 13:34,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
12/04/2021 8:56,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
08/04/2021 10:59,,Baja,4-Baja,Unidad de Operaciones Ordenadores,DATA ISSUE
08/04/2021 13:14,,Alta,2-Alta,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
,,Media,3-Medio,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE
07/04/2021 7:08,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 9:50,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,ACCESS FAILURE
27/04/2021 11:47,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
,,Media,3-Medio,Unidad de Operaciones Ordenadores,ACCESS FAILURE
07/04/2021 9:15,,Alta,2-Alta,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
07/04/2021 7:45,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 8:24,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,DATA ISSUE
21/04/2021 16:18,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
07/04/2021 8:30,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,ACCESS FAILURE
07/04/2021 7:58,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 9:03,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 8:04,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
08/04/2021 14:39,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
07/04/2021 9:48,,Media,2-Alta,Unidad de Instalaciones y Telecomunicaciones,ACCESS FAILURE
06/04/2021 19:05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 19:08,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
08/04/2021 12:51,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
13/04/2021 12:14,,Media,3-Medio,Mantenimiento BI,PERFORMANCE ISSUE
06/04/2021 19:45,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
06/04/2021 19:30,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
08/04/2021 10:19,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,HARDWARE FAILURE
08/04/2021 10:42,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
06/04/2021 19:45,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 19:38,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 19:42,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 20:00,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
06/04/2021 19:58,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 19:52,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 20:34,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 20:42,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 20:46,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 20:43,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
13/04/2021 17:59,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
06/04/2021 21:56,,Media,3-Medio,Mantenimiento Pasaje,PERFORMANCE ISSUE
08/04/2021 12:54,,Media,3-Medio,Unidad de Operaciones Ordenadores,ACCESS FAILURE
06/04/2021 21:01,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 14:07,,Baja,4-Baja,Mantenimiento Herramientas IT & DBAs,ACCESS FAILURE
06/04/2021 21:05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
08/04/2021 10:46,,Baja,4-Baja,Mantenimiento Herramientas IT & DBAs,ACCESS FAILURE
06/04/2021 21:47,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
09/04/2021 23:30,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,HARDWARE FAILURE
13/04/2021 9:34,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
07/04/2021 21:13,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 22:16,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 22:27,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
06/04/2021 23:17,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
07/04/2021 9:43,,Media,3-Medio,Mantenimiento Operaciones,PERFORMANCE ISSUE
07/04/2021 17:10,,Baja,4-Baja,Unidad Control del Servicio,SOFTWARE FAILURE
07/04/2021 16:43,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
09/04/2021 13:35,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
07/04/2021 12:35,,Baja,4-Baja,Mantenimiento Aeropuertos,SOFTWARE FAILURE
07/04/2021 17:35,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
07/04/2021 6:34,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 12:06,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
07/04/2021 6:28,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 6:46,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 6:36,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
07/04/2021 7:04,,Alta,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
07/04/2021 8:43,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
08/04/2021 14:53,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
07/04/2021 7:04,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
07/04/2021 9:17,,Alta,2-Alta,Unidad de Instalaciones y Telecomunicaciones,COMMUNICATIONS FAILURE
07/04/2021 7:11,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 8:56,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
07/04/2021 7:56,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
07/04/2021 9:21,,Media,3-Medio,Mantenimiento Herramientas IT & DBAs,PERFORMANCE ISSUE
07/04/2021 7:20,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 7:23,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 9:16,,Alta,2-Alta,Unidad de Instalaciones y Telecomunicaciones,COMMUNICATIONS FAILURE
,,Baja,4-Baja,Unidad de Operaciones Ordenadores,ACCESS FAILURE
07/04/2021 13:32,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
07/04/2021 14:30,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
07/04/2021 7:49,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 8:25,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 12:47,,Media,3-Medio,Mantenimiento BI,PERFORMANCE ISSUE
07/04/2021 8:14,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
07/04/2021 10:04,,Media,3-Medio,Unidad de Operaciones Ordenadores,COMMUNICATIONS FAILURE
07/04/2021 10:12,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
13/04/2021 12:34,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
07/04/2021 8:49,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
12/04/2021 10:12,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
08/04/2021 7:42,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE
07/04/2021 9:17,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
07/04/2021 8:49,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 12:08,,Baja,4-Baja,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE
07/04/2021 12:34,,Baja,4-Baja,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE
07/04/2021 9:40,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,COMMUNICATIONS FAILURE
07/04/2021 9:02,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 12:38,,Baja,4-Baja,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE
07/04/2021 9:07,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
07/04/2021 9:19,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
12/04/2021 15:55,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
07/04/2021 9:24,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 9:19,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 9:37,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
13/04/2021 15:57,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,DATA ISSUE
07/04/2021 9:38,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
,,Media,3-Medio,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE
12/04/2021 21:59,,Baja,4-Baja,Mantenimiento Dir. Técnica,SOFTWARE FAILURE
07/04/2021 21:35,,Media,3-Medio,Unidad Seguridad Informática,SOFTWARE FAILURE
07/04/2021 14:26,,Media,3-Medio,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 9:39,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 9:41,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
09/04/2021 12:28,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,PRINTING FAILURE
07/04/2021 9:47,,Baja,4-Baja,Mantenimiento Pasaje,PROCESS FAILURE
07/04/2021 9:57,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
07/04/2021 11:14,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 9:50,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 10:42,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
08/04/2021 10:27,,Media,2-Alta,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
08/04/2021 14:40,,Media,3-Medio,Mantenimiento Cargo,PERFORMANCE ISSUE
07/04/2021 13:54,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
07/04/2021 10:05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 10:14,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 10:35,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 13:30,,Baja,4-Baja,Mantenimiento Pasaje,DEFAULT
07/04/2021 12:43,,Baja,4-Baja,Mantenimiento Operaciones,COMMUNICATIONS FAILURE
07/04/2021 21:34,,Media,3-Medio,Unidad Seguridad Informática,SOFTWARE FAILURE
08/04/2021 10:46,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 10:33,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 9:11,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,PRINTING FAILURE
07/04/2021 8:57,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 9:48,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 9:22,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 9:39,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
,,Media,3-Medio,Unidad Seguridad Informática,SOFTWARE FAILURE
14/04/2021 13:25,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
07/04/2021 13:16,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
07/04/2021 9:59,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
07/04/2021 9:44,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 9:37,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
,,Media,3-Medio,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE
07/04/2021 9:54,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 9:46,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
07/04/2021 9:51,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
08/04/2021 4:44,,Baja,4-Baja,Unidad de Operaciones Ordenadores,DATA ISSUE
07/04/2021 10:26,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 14:40,,Alta,2-Alta,Unidad Seguridad Informática,SOFTWARE FAILURE
07/04/2021 11:20,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 10:50,,Baja,4-Baja,Mantenimiento Pasaje,SOFTWARE FAILURE
07/04/2021 10:06,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
08/04/2021 9:08,,Media,3-Medio,Mantenimiento Pasaje,PERFORMANCE ISSUE
09/04/2021 13:30,,Media,3-Medio,Mantenimiento Operaciones,SOFTWARE FAILURE
07/04/2021 19:37,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
07/04/2021 10:15,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 10:32,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 10:16,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
14/04/2021 12:40,,Baja,4-Baja,Mantenimiento Financiero,SOFTWARE FAILURE
07/04/2021 10:46,,Baja,4-Baja,Unidad de Operaciones Ordenadores,ACCESS FAILURE
07/04/2021 11:09,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
15/04/2021 12:25,,Media,3-Medio,Mantenimiento Operaciones,SOFTWARE FAILURE
07/04/2021 10:23,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 10:25,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
09/04/2021 6:12,,Media,3-Medio,Mantenimiento Corporativa y RRHH,DATA ISSUE
07/04/2021 10:26,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
08/04/2021 8:17,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE
07/04/2021 10:41,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
07/04/2021 10:40,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 10:56,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 13:09,,Media,3-Medio,Mantenimiento BI,PERFORMANCE ISSUE
07/04/2021 14:47,,Media,3-Medio,Unidad de Operaciones Ordenadores,ACCESS FAILURE
08/04/2021 16:12,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
08/04/2021 15:53,,Media,2-Alta,Unidad de Instalaciones y Telecomunicaciones,HARDWARE FAILURE
07/04/2021 11:18,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,DEFAULT
07/04/2021 17:30,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
07/04/2021 11:07,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 11:21,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 11:19,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 11:22,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
12/04/2021 7:43,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE
,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
07/04/2021 11:43,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 11:54,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 13:13,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,ACCESS FAILURE
07/04/2021 18:06,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,ACCESS FAILURE
07/04/2021 12:35,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,DATA ISSUE
07/04/2021 14:39,,Media,3-Medio,Unidad Seguridad Informática,TELEPHONY FAILURE
29/04/2021 13:04,,Media,3-Medio,MANTENIMIENTO IB.COM,SOFTWARE FAILURE
07/04/2021 12:06,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
07/04/2021 12:08,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 12:09,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 12:11,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 12:13,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 10:34,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 13:40,,Baja,4-Baja,Mantenimiento BI,SOFTWARE FAILURE
07/04/2021 11:23,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 10:37,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
09/04/2021 10:52,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE
07/04/2021 10:51,,Baja,4-Baja,Mantenimiento Pasaje,SOFTWARE WARNING
07/04/2021 11:02,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 11:02,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 12:56,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,PERFORMANCE ISSUE
07/04/2021 13:32,,Baja,4-Baja,Mantenimiento Operaciones,SOFTWARE FAILURE
07/04/2021 11:14,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 11:12,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 11:48,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
07/04/2021 16:34,,Media,2-Alta,Mantenimiento Cargo,SOFTWARE FAILURE
09/04/2021 12:30,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,PRINTING FAILURE
07/04/2021 12:41,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
21/04/2021 8:16,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE
07/04/2021 11:29,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 11:33,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 11:38,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 11:35,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
08/04/2021 9:05,,Media,3-Medio,Mantenimiento Cargo,PERFORMANCE ISSUE
07/04/2021 11:45,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 11:57,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
09/04/2021 6:40,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE
07/04/2021 11:49,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 15:57,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE
12/04/2021 11:41,,Media,3-Medio,Mantenimiento Aeropuertos,SOFTWARE FAILURE
07/04/2021 12:08,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 12:17,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 12:09,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 12:14,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 12:49,,Media,3-Medio,Mantenimiento Aeropuertos,SOFTWARE FAILURE
08/04/2021 17:40,,Media,3-Medio,Mantenimiento Corporativa y RRHH,DATA ISSUE
08/04/2021 13:03,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,PRINTING FAILURE
09/04/2021 17:35,,Media,3-Medio,Mantenimiento Cargo,SOFTWARE FAILURE
07/04/2021 13:49,,Alta,2-Alta,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
09/04/2021 8:45,,Media,3-Medio,MANTENIMIENTO IB.COM,PERFORMANCE ISSUE
07/04/2021 12:42,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 16:12,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,COMMUNICATIONS FAILURE
07/04/2021 13:27,,Baja,4-Baja,Unidad de Operaciones Ordenadores,ACCESS FAILURE
07/04/2021 15:31,,Baja,4-Baja,Mantenimiento Pasaje,DEFAULT
07/04/2021 12:43,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
07/04/2021 12:49,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
09/04/2021 8:11,,Media,3-Medio,Mantenimiento Corporativa y RRHH,DATA ISSUE
14/04/2021 13:52,,Media,3-Medio,Mantenimiento Cargo,SOFTWARE FAILURE
09/04/2021 6:03,,Media,3-Medio,Mantenimiento Corporativa y RRHH,DATA ISSUE
07/04/2021 15:35,,Baja,4-Baja,Mantenimiento Pasaje,SOFTWARE FAILURE
07/04/2021 13:34,,Baja,4-Baja,Unidad de Operaciones Ordenadores,ACCESS FAILURE
,,Media,3-Medio,Mantenimiento Financiero,SOFTWARE FAILURE
13/04/2021 8:03,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE
